timestamp,name,packageName,isSystemApp,type,isUpdatedSystemApp
1557446739997,YouTube,com.google.android.youtube,True,MOVE_TO_BACKGROUND,True
1557446740938,Android 시스템,android,True,CONFIGURATION_CHANGE,False
1557446791321,Android 시스템,android,True,CONFIGURATION_CHANGE,False
1557446791371,YouTube,com.google.android.youtube,True,MOVE_TO_FOREGROUND,True
1557446791843,카카오톡,com.kakao.talk,False,USER_INTERACTION,False
1557447817325,YouTube,com.google.android.youtube,True,MOVE_TO_BACKGROUND,True
1557447817459,Android 시스템,android,True,CONFIGURATION_CHANGE,False
1557447817583,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,False
1557447820104,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,False
1557447820121,날씨,com.lge.sizechangable.weather,False,MOVE_TO_FOREGROUND,False
1557448139850,날씨,com.lge.sizechangable.weather,False,MOVE_TO_BACKGROUND,False
1557448197468,날씨,com.lge.sizechangable.weather,False,MOVE_TO_FOREGROUND,False
1557448201019,날씨,com.lge.sizechangable.weather,False,MOVE_TO_BACKGROUND,False
1557448201032,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,False
1557448202589,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,False
1557448321539,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,False
1557448324587,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,False
1557448324663,네이버 지도,com.nhn.android.nmap,False,MOVE_TO_FOREGROUND,False
1557448325732,네이버 지도,com.nhn.android.nmap,False,MOVE_TO_BACKGROUND,False
1557448325779,네이버 지도,com.nhn.android.nmap,False,MOVE_TO_FOREGROUND,False
1557448340513,네이버 지도,com.nhn.android.nmap,False,MOVE_TO_BACKGROUND,False
1557448367812,네이버 지도,com.nhn.android.nmap,False,MOVE_TO_FOREGROUND,False
1557448373809,카카오톡,com.kakao.talk,False,USER_INTERACTION,False
1557448374317,메시지,com.android.mms,True,USER_INTERACTION,False
1557448375824,WhatsApp,com.whatsapp,False,USER_INTERACTION,False
1557448379447,네이버 지도,com.nhn.android.nmap,False,MOVE_TO_BACKGROUND,False
1557448479716,네이버 지도,com.nhn.android.nmap,False,MOVE_TO_FOREGROUND,False
1557448484011,네이버 지도,com.nhn.android.nmap,False,MOVE_TO_BACKGROUND,False
1557448484021,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,False
1557448490528,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,False
1557448546465,기본홈,com.lge.launcher3,True,MOVE_TO_FOREGROUND,False
1557448549186,기본홈,com.lge.launcher3,True,MOVE_TO_BACKGROUND,False
1557448549249,네이버 지도,com.nhn.android.nmap,False,MOVE_TO_FOREGROUND,False
