timestamp,name,packageName,isSystemApp,type,isUpdatedSystemApp
1556755447195,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1556755450667,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1556755595196,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1556755597295,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556755597600,안드로이드 시스템,android,True,KEYGUARD_HIDDEN,False
1556755599145,ABC Logger,kaist.iclab.abclogger,False,NONE,False
1556755603652,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1556755603678,에브리타임,com.everytime.v2,False,NONE,False
1556755603686,에브리타임,com.everytime.v2,False,MOVE_TO_FOREGROUND,False
1556755603962,Chrome,com.android.chrome,True,NONE,True
1556755604111,에브리타임,com.everytime.v2,False,MOVE_TO_BACKGROUND,False
1556755604147,에브리타임,com.everytime.v2,False,MOVE_TO_FOREGROUND,False
1556755611317,에브리타임,com.everytime.v2,False,MOVE_TO_BACKGROUND,False
1556755611335,에브리타임,com.everytime.v2,False,MOVE_TO_FOREGROUND,False
1556755617081,에브리타임,com.everytime.v2,False,MOVE_TO_BACKGROUND,False
1556755617093,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556755618435,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1556755618849,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1556755619202,안드로이드 시스템,android,True,NONE,False
1556755643178,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1556755643926,BadgeProvider,com.sec.android.provider.badge,True,NONE,False
1556755644563,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1556755694620,Messenger,com.facebook.orca,False,NONE,False
1556755711434,Microsoft Health,com.microsoft.kapp,False,NONE,False
1556755731186,Samsung Pass 자동 완성,com.samsung.android.samsungpassautofill,True,NONE,True
1556755748801,BadgeProvider,com.sec.android.provider.badge,True,NONE,False
1556755784938,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1556755787173,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556755787427,안드로이드 시스템,android,True,KEYGUARD_HIDDEN,False
1556755799364,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1556755799386,코레일톡,com.korail.talk,False,NONE,False
1556755799395,코레일톡,com.korail.talk,False,MOVE_TO_FOREGROUND,False
1556755801946,코레일톡,com.korail.talk,False,MOVE_TO_BACKGROUND,False
1556755801966,코레일톡,com.korail.talk,False,MOVE_TO_FOREGROUND,False
1556755804414,코레일톡,com.korail.talk,False,MOVE_TO_BACKGROUND,False
1556755804426,코레일톡,com.korail.talk,False,MOVE_TO_FOREGROUND,False
1556755804858,Samsung DeX,com.sec.android.desktopmode.uiservice,True,NONE,False
1556755806361,코레일톡,com.korail.talk,False,MOVE_TO_BACKGROUND,False
1556755806385,코레일톡,com.korail.talk,False,MOVE_TO_FOREGROUND,False
1556755817523,코레일톡,com.korail.talk,False,MOVE_TO_BACKGROUND,False
1556755817536,코레일톡,com.korail.talk,False,MOVE_TO_FOREGROUND,False
1556755820606,코레일톡,com.korail.talk,False,MOVE_TO_BACKGROUND,False
1556755820620,코레일톡,com.korail.talk,False,MOVE_TO_FOREGROUND,False
1556755826766,캘린더,com.samsung.android.calendar,True,NONE,True
1556755826767,StickerProvider,com.samsung.android.provider.stickerprovider,True,NONE,False
1556755826787,네이버TV,com.nhn.android.naverplayer,False,NONE,False
1556755826788,KT 멤버십,com.olleh.android.oc2,False,NONE,False
1556755826788,패키지 설치 프로그램,com.google.android.packageinstaller,True,NONE,False
1556755826788,내 파일,com.sec.android.app.myfiles,True,NONE,False
1556755826788,Samsung Health,com.sec.android.app.shealth,False,NONE,False
1556755826789,마이 케이티,com.ktshow.cs,True,NONE,True
1556755829463,코레일톡,com.korail.talk,False,MOVE_TO_BACKGROUND,False
1556755829474,코레일톡,com.korail.talk,False,MOVE_TO_FOREGROUND,False
1556755838154,코레일톡,com.korail.talk,False,MOVE_TO_BACKGROUND,False
1556755838168,코레일톡,com.korail.talk,False,MOVE_TO_FOREGROUND,False
1556755840362,Samsung Health,com.sec.android.app.shealth,False,NONE,False
1556755843338,코레일톡,com.korail.talk,False,MOVE_TO_BACKGROUND,False
1556755843350,코레일톡,com.korail.talk,False,MOVE_TO_FOREGROUND,False
1556755874069,코레일톡,com.korail.talk,False,MOVE_TO_BACKGROUND,False
1556755874080,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556755875267,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1556755875297,메시지,com.samsung.android.messaging,True,MOVE_TO_FOREGROUND,True
1556755876600,설정메시지,com.wsomacp,True,NONE,False
1556755878071,메시지,com.samsung.android.messaging,True,MOVE_TO_BACKGROUND,True
1556755878143,Facebook,com.facebook.katana,False,MOVE_TO_FOREGROUND,False
1556755880850,Facebook,com.facebook.katana,False,MOVE_TO_BACKGROUND,False
1556755880870,Facebook,com.facebook.katana,False,MOVE_TO_FOREGROUND,False
1556755881123,Samsung Pass 자동 완성,com.samsung.android.samsungpassautofill,True,NONE,True
1556755881497,안드로이드 시스템,android,True,NONE,False
1556755881963,Facebook,com.facebook.katana,False,MOVE_TO_BACKGROUND,False
1556755881998,Facebook,com.facebook.katana,False,MOVE_TO_FOREGROUND,False
1556755885243,Messenger,com.facebook.orca,False,NONE,False
1556755895313,Facebook,com.facebook.katana,False,MOVE_TO_BACKGROUND,False
1556755895353,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1556755896844,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
