timestamp,confidence,type
1557619320854,1.0,STILL
1557621094849,1.0,STILL
1557623040691,1.0,STILL
1557624721870,1.0,STILL
1557626538641,1.0,STILL
1557628200043,1.0,STILL
1557628340662,1.0,STILL
1557630140990,1.0,STILL
1557630495032,1.0,STILL
1557631716763,1.0,STILL
1557631894695,1.0,STILL
1557633017859,1.0,STILL
1557633068262,0.4,UNKNOWN
1557633068262,0.1,IN_VEHICLE
1557633068262,0.1,ON_BICYCLE
1557633068262,0.1,ON_FOOT
1557633068262,0.1,WALKING
1557633068262,0.1,RUNNING
1557633068262,0.1,STILL
1557633093232,0.4,UNKNOWN
1557633093232,0.1,IN_VEHICLE
1557633093232,0.1,ON_BICYCLE
1557633093232,0.1,ON_FOOT
1557633093232,0.1,WALKING
1557633093232,0.1,RUNNING
1557633093232,0.1,STILL
1557633108517,0.4,UNKNOWN
1557633108517,0.1,IN_VEHICLE
1557633108517,0.1,ON_BICYCLE
1557633108517,0.1,ON_FOOT
1557633108517,0.1,WALKING
1557633108517,0.1,RUNNING
1557633108517,0.1,STILL
1557633123819,0.29,STILL
1557633123819,0.28,IN_VEHICLE
1557633123819,0.11,ON_FOOT
1557633123819,0.11,WALKING
1557633123819,0.06,ON_BICYCLE
1557633123819,0.02,UNKNOWN
1557633139144,0.4,UNKNOWN
1557633139144,0.1,IN_VEHICLE
1557633139144,0.1,ON_BICYCLE
1557633139144,0.1,ON_FOOT
1557633139144,0.1,WALKING
1557633139144,0.1,RUNNING
1557633139144,0.1,STILL
1557633154437,0.4,UNKNOWN
1557633154437,0.1,IN_VEHICLE
1557633154437,0.1,ON_BICYCLE
1557633154437,0.1,ON_FOOT
1557633154437,0.1,WALKING
1557633154437,0.1,RUNNING
1557633154437,0.1,STILL
1557633169757,0.51,STILL
1557633169757,0.37,IN_VEHICLE
1557633169757,0.02,ON_BICYCLE
1557633169757,0.02,ON_FOOT
1557633169757,0.02,WALKING
1557633169757,0.02,UNKNOWN
1557633180074,0.4,UNKNOWN
1557633180074,0.1,IN_VEHICLE
1557633180074,0.1,ON_BICYCLE
1557633180074,0.1,ON_FOOT
1557633180074,0.1,WALKING
1557633180074,0.1,RUNNING
1557633180074,0.1,STILL
1557633195369,0.4,UNKNOWN
1557633195369,0.1,IN_VEHICLE
1557633195369,0.1,ON_BICYCLE
1557633195369,0.1,ON_FOOT
1557633195369,0.1,WALKING
1557633195369,0.1,RUNNING
1557633195369,0.1,STILL
1557633210675,0.4,UNKNOWN
1557633210675,0.1,IN_VEHICLE
1557633210675,0.1,ON_BICYCLE
1557633210675,0.1,ON_FOOT
1557633210675,0.1,WALKING
1557633210675,0.1,RUNNING
1557633210675,0.1,STILL
1557633225967,0.4,UNKNOWN
1557633225967,0.1,IN_VEHICLE
1557633225967,0.1,ON_BICYCLE
1557633225967,0.1,ON_FOOT
1557633225967,0.1,WALKING
1557633225967,0.1,RUNNING
1557633225967,0.1,STILL
1557633243098,0.4,UNKNOWN
1557633243098,0.1,IN_VEHICLE
1557633243098,0.1,ON_BICYCLE
1557633243098,0.1,ON_FOOT
1557633243098,0.1,WALKING
1557633243098,0.1,RUNNING
1557633243098,0.1,STILL
1557633258566,0.4,UNKNOWN
1557633258566,0.1,IN_VEHICLE
1557633258566,0.1,ON_BICYCLE
1557633258566,0.1,ON_FOOT
1557633258566,0.1,WALKING
1557633258566,0.1,RUNNING
1557633258566,0.1,STILL
1557633273887,0.4,UNKNOWN
1557633273887,0.1,IN_VEHICLE
1557633273887,0.1,ON_BICYCLE
1557633273887,0.1,ON_FOOT
1557633273887,0.1,WALKING
1557633273887,0.1,RUNNING
1557633273887,0.1,STILL
1557633289201,0.48,STILL
1557633289201,0.3,IN_VEHICLE
1557633289201,0.07,ON_FOOT
1557633289201,0.07,WALKING
1557633289201,0.03,ON_BICYCLE
1557633289201,0.03,UNKNOWN
1557633300221,0.51,STILL
1557633300221,0.31,IN_VEHICLE
1557633300221,0.08,ON_FOOT
1557633300221,0.08,WALKING
1557633300221,0.03,ON_BICYCLE
1557633300221,0.01,UNKNOWN
1557633315548,0.4,UNKNOWN
1557633315548,0.1,IN_VEHICLE
1557633315548,0.1,ON_BICYCLE
1557633315548,0.1,ON_FOOT
1557633315548,0.1,WALKING
1557633315548,0.1,RUNNING
1557633315548,0.1,STILL
1557633330874,0.4,UNKNOWN
1557633330874,0.1,IN_VEHICLE
1557633330874,0.1,ON_BICYCLE
1557633330874,0.1,ON_FOOT
1557633330874,0.1,WALKING
1557633330874,0.1,RUNNING
1557633330874,0.1,STILL
1557633346166,0.4,UNKNOWN
1557633346166,0.1,IN_VEHICLE
1557633346166,0.1,ON_BICYCLE
1557633346166,0.1,ON_FOOT
1557633346166,0.1,WALKING
1557633346166,0.1,RUNNING
1557633346166,0.1,STILL
1557633361452,0.4,UNKNOWN
1557633361452,0.1,IN_VEHICLE
1557633361452,0.1,ON_BICYCLE
1557633361452,0.1,ON_FOOT
1557633361452,0.1,WALKING
1557633361452,0.1,RUNNING
1557633361452,0.1,STILL
1557633378577,0.4,UNKNOWN
1557633378577,0.1,IN_VEHICLE
1557633378577,0.1,ON_BICYCLE
1557633378577,0.1,ON_FOOT
1557633378577,0.1,WALKING
1557633378577,0.1,RUNNING
1557633378577,0.1,STILL
1557633393891,0.4,UNKNOWN
1557633393891,0.1,IN_VEHICLE
1557633393891,0.1,ON_BICYCLE
1557633393891,0.1,ON_FOOT
1557633393891,0.1,WALKING
1557633393891,0.1,RUNNING
1557633393891,0.1,STILL
1557633409189,0.4,UNKNOWN
1557633409189,0.1,IN_VEHICLE
1557633409189,0.1,ON_BICYCLE
1557633409189,0.1,ON_FOOT
1557633409189,0.1,WALKING
1557633409189,0.1,RUNNING
1557633409189,0.1,STILL
1557633421232,0.4,UNKNOWN
1557633421232,0.1,IN_VEHICLE
1557633421232,0.1,ON_BICYCLE
1557633421232,0.1,ON_FOOT
1557633421232,0.1,WALKING
1557633421232,0.1,RUNNING
1557633421232,0.1,STILL
1557633436524,0.4,UNKNOWN
1557633436524,0.1,IN_VEHICLE
1557633436524,0.1,ON_BICYCLE
