timestamp,name,lastTimeUsed,packageName,isSystemApp,startTime,endTime,isUpdatedSystemApp,totalTimeForeground
1557360170850,YouTube,1557335380113,com.google.android.youtube,True,1557281400468,1557339450808,True,2436385
1557360170850,직방,1557335436946,com.chbreeze.jikbang4a,False,1557281400468,1557350039198,False,154672
1557360170850,캘린더,1557308447729,com.samsung.android.calendar,True,1557281400468,1557330390988,True,2264
1557360170850,SNOW,1557293515414,com.campmobile.snow,False,1557281400468,1557309687215,False,85633
1557360170850,전화,1557317709570,com.samsung.android.incallui,True,1557281400468,1557358866142,False,421676
1557360170850,음성 녹음,1557298386276,com.sec.android.app.voicenote,False,1557281400468,1557360901373,False,5777
1557360170850,Polar Beat,1557321168052,fi.polar.beat,False,1557281400468,1557357280020,False,406651
1557360170850,메시지,1557358870412,com.samsung.android.messaging,True,1557281400468,1557358870412,True,387720
1557360170850,카톡 프리뷰,1557344841709,com.taeyoung.jimoon.kakaopreview,False,1557281400468,1557357593542,False,550718
1557360170850,Gmail,1557312446491,com.google.android.gm,True,1557281400468,1557360259763,True,42907
1557360170850,빅스비 보이스,1557360668469,com.samsung.android.bixby.agent,True,1557281400468,1557360959400,True,69
1557360170850,Dropsync,1557360932057,com.ttxapps.dropsync,False,1557281400468,1557360932057,False,138316
1557360170850,접근성,1557320867624,com.samsung.accessibility,True,1557281400468,1557320867624,False,8079
1557360170850,Samsung Music,1557344843229,com.sec.android.app.music,False,1557281400468,1557344843229,False,39531
1557360170850,Paco,1557320306090,com.pacoapp.paco,False,1557281400468,1557324265215,False,130392
1557360170850,시계,1557360959540,com.sec.android.app.clockpackage,True,1557281400468,1557360959540,True,105825
1557360170850,다방,1557335456259,kr.co.station3.dabang,False,1557281400468,1557357280022,False,64483
1557360170850,Chrome,1557335417182,com.android.chrome,True,1557281400468,1557340495564,True,3539078
1557360170850,패키지 설치 프로그램,1557310606565,com.google.android.packageinstaller,True,1557281400468,1557310606565,False,631
1557360170850,Google Play 서비스,1557308386803,com.google.android.gms,True,1557281400468,1557358879248,True,1518
1557360170850,에브리타임,1557360926982,com.everytime.v2,False,1557281400468,1557360926982,False,1278
1557360170850,한컴오피스 viewer,1557311281523,com.tf.thinkdroid.viewer,False,1557281400468,1557314881524,False,10701
1557360170850,Samsung Experience 홈,1557360933201,com.sec.android.app.launcher,True,1557281400468,1557360933201,False,1061734
1557360170850,전화,1557317721182,com.samsung.android.dialer,True,1557281400468,1557317721182,True,7680
1557360170850,Messenger,1557285137233,com.facebook.orca,False,1557281400468,1557288737236,False,1096
1557360170850,Logger,1557320869352,iclab.kaist.ac.kr.msband_logger,False,1557281400468,1557353639711,False,120772
1557360170850,설정,1557320866901,com.android.settings,True,1557281400468,1557344844173,False,25609
1557360170850,디바이스 케어,1557310532633,com.samsung.android.lool,True,1557281400468,1557360676965,True,45955
1557360170850,카카오톡,1557360926983,com.kakao.talk,False,1557281400468,1557360926983,False,3265384
1557360170850,원터치개인,1557326703515,com.wooribank.pib.smart,False,1557281400468,1557331014331,False,89709
1557360170850,카메라,1557360923532,com.sec.android.app.camera,True,1557281400468,1557360923532,False,82068
1557360170850,연락처,1557315817145,com.samsung.android.contacts,True,1557281400468,1557315817145,True,9011
1557360470850,YouTube,1557335380113,com.google.android.youtube,True,1557281400468,1557339450808,True,2436385
1557360470850,직방,1557335436946,com.chbreeze.jikbang4a,False,1557281400468,1557350039198,False,154672
1557360470850,캘린더,1557308447729,com.samsung.android.calendar,True,1557281400468,1557330390988,True,2264
1557360470850,SNOW,1557293515414,com.campmobile.snow,False,1557281400468,1557309687215,False,85633
1557360470850,전화,1557317709570,com.samsung.android.incallui,True,1557281400468,1557358866142,False,421676
1557360470850,음성 녹음,1557298386276,com.sec.android.app.voicenote,False,1557281400468,1557360901373,False,5777
1557360470850,Polar Beat,1557321168052,fi.polar.beat,False,1557281400468,1557357280020,False,406651
1557360470850,메시지,1557358870412,com.samsung.android.messaging,True,1557281400468,1557358870412,True,387720
1557360470850,카톡 프리뷰,1557344841709,com.taeyoung.jimoon.kakaopreview,False,1557281400468,1557357593542,False,550718
1557360470850,Gmail,1557312446491,com.google.android.gm,True,1557281400468,1557360259763,True,42907
1557360470850,빅스비 보이스,1557360668469,com.samsung.android.bixby.agent,True,1557281400468,1557360959400,True,69
1557360470850,Dropsync,1557360932057,com.ttxapps.dropsync,False,1557281400468,1557360932057,False,138316
1557360470850,접근성,1557320867624,com.samsung.accessibility,True,1557281400468,1557320867624,False,8079
1557360470850,Samsung Music,1557344843229,com.sec.android.app.music,False,1557281400468,1557344843229,False,39531
1557360470850,Paco,1557320306090,com.pacoapp.paco,False,1557281400468,1557324265215,False,130392
1557360470850,시계,1557361018828,com.sec.android.app.clockpackage,True,1557281400468,1557361018828,True,105825
1557360470850,다방,1557335456259,kr.co.station3.dabang,False,1557281400468,1557357280022,False,64483
1557360470850,Chrome,1557335417182,com.android.chrome,True,1557281400468,1557340495564,True,3539078
1557360470850,패키지 설치 프로그램,1557310606565,com.google.android.packageinstaller,True,1557281400468,1557310606565,False,631
1557360470850,Google Play 서비스,1557308386803,com.google.android.gms,True,1557281400468,1557358879248,True,1518
1557360470850,에브리타임,1557360926982,com.everytime.v2,False,1557281400468,1557360926982,False,1278
1557360470850,한컴오피스 viewer,1557311281523,com.tf.thinkdroid.viewer,False,1557281400468,1557314881524,False,10701
1557360470850,Samsung Experience 홈,1557360933201,com.sec.android.app.launcher,True,1557281400468,1557360933201,False,1061734
1557360470850,전화,1557317721182,com.samsung.android.dialer,True,1557281400468,1557317721182,True,7680
1557360470850,Messenger,1557285137233,com.facebook.orca,False,1557281400468,1557288737236,False,1096
1557360470850,Logger,1557320869352,iclab.kaist.ac.kr.msband_logger,False,1557281400468,1557353639711,False,120772
1557360470850,설정,1557320866901,com.android.settings,True,1557281400468,1557344844173,False,25609
1557360470850,디바이스 케어,1557310532633,com.samsung.android.lool,True,1557281400468,1557360676965,True,45955
1557360470850,카카오톡,1557360926983,com.kakao.talk,False,1557281400468,1557360926983,False,3265384
1557360470850,원터치개인,1557326703515,com.wooribank.pib.smart,False,1557281400468,1557331014331,False,89709
1557360470850,카메라,1557360923532,com.sec.android.app.camera,True,1557281400468,1557360923532,False,82068
1557360470850,연락처,1557315817145,com.samsung.android.contacts,True,1557281400468,1557315817145,True,9011
1557360770850,YouTube,1557335380113,com.google.android.youtube,True,1557281400468,1557339450808,True,2436385
1557360770850,직방,1557335436946,com.chbreeze.jikbang4a,False,1557281400468,1557350039198,False,154672
1557360770850,캘린더,1557308447729,com.samsung.android.calendar,True,1557281400468,1557330390988,True,2264
1557360770850,SNOW,1557293515414,com.campmobile.snow,False,1557281400468,1557309687215,False,85633
1557360770850,전화,1557317709570,com.samsung.android.incallui,True,1557281400468,1557358866142,False,421676
1557360770850,음성 녹음,1557298386276,com.sec.android.app.voicenote,False,1557281400468,1557360901373,False,5777
1557360770850,Polar Beat,1557321168052,fi.polar.beat,False,1557281400468,1557357280020,False,406651
