timestamp,name,packageName,isSystemApp,type,isUpdatedSystemApp
1557014400221,시계,com.sec.android.app.clockpackage,True,MOVE_TO_FOREGROUND,True
1557014400236,시계,com.sec.android.app.clockpackage,True,MOVE_TO_BACKGROUND,True
1557014401383,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1557014401721,시계,com.sec.android.app.clockpackage,True,MOVE_TO_FOREGROUND,True
1557014418765,시계,com.sec.android.app.clockpackage,True,MOVE_TO_BACKGROUND,True
1557014418831,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1557014418866,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1557014418987,빅스비 홈,com.samsung.android.app.spage,True,NONE,True
1557014421000,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1557014758614,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1557014760617,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1557014907470,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1557014918378,BadgeProvider,com.sec.android.provider.badge,True,NONE,False
1557014921517,SCPM Client,com.samsung.android.sm.policy,True,NONE,False
1557014921646,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1557014924936,차단된 번호 스토리지,com.android.providers.blockednumber,True,NONE,False
1557014925027,사용자 사전,com.android.providers.userdictionary,True,NONE,False
1557014925278,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1557014928386,SoundAlive,com.sec.android.app.soundalive,True,NONE,False
1557014929823,시스템 UI,com.android.systemui,True,NONE,False
1557014932672,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1557014952407,Google Play 게임,com.google.android.play.games,False,NONE,False
1557015073873,카카오톡,com.kakao.talk,False,NONE,False
1557015073963,카카오톡,com.kakao.talk,False,NONE,False
1557015074092,BadgeProvider,com.sec.android.provider.badge,True,NONE,False
1557015077677,Google VR 서비스,com.google.vr.vrcore,True,NONE,True
1557015149100,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1557015151953,카카오톡,com.kakao.talk,False,NONE,False
1557015153720,안드로이드 시스템,android,True,SCREEN_NON_INTERACTIVE,False
1557015204421,안드로이드 시스템,android,True,SCREEN_INTERACTIVE,False
1557015204517,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_FOREGROUND,False
1557015204704,안드로이드 시스템,android,True,KEYGUARD_HIDDEN,False
1557015208244,Samsung Experience 홈,com.sec.android.app.launcher,True,MOVE_TO_BACKGROUND,False
1557015208297,Facebook,com.facebook.katana,False,MOVE_TO_FOREGROUND,False
1557015213110,Facebook,com.facebook.katana,False,MOVE_TO_BACKGROUND,False
1557015213146,Facebook,com.facebook.katana,False,MOVE_TO_FOREGROUND,False
1557015214554,Facebook,com.facebook.katana,False,MOVE_TO_BACKGROUND,False
1557015214578,Facebook,com.facebook.katana,False,MOVE_TO_FOREGROUND,False
1557015217357,SCPM Client,com.samsung.android.sm.policy,True,NONE,False
1557015217575,SoundAlive,com.sec.android.app.soundalive,True,NONE,False
1557015244686,Facebook,com.facebook.katana,False,MOVE_TO_BACKGROUND,False
