timestamp,name,packageName,isSystemApp,type,isUpdatedSystemApp
1557804432744,원터치알림,com.wr.alrim,False,MOVE_TO_FOREGROUND,False
1557804432745,원터치알림,com.wr.alrim,False,MOVE_TO_BACKGROUND,False
1557804661609,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_BACKGROUND,False
1557804662117,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_FOREGROUND,False
1557804662118,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_BACKGROUND,False
1557804662366,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_FOREGROUND,False
1557804662368,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_BACKGROUND,False
1557804670017,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_FOREGROUND,False
1557804671387,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_BACKGROUND,False
1557804671435,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_FOREGROUND,False
1557804671436,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_BACKGROUND,False
1557804672080,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_FOREGROUND,False
1557804672087,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_BACKGROUND,False
1557804672630,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_FOREGROUND,False
1557804672632,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_BACKGROUND,False
1557804672902,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_FOREGROUND,False
1557804677589,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_BACKGROUND,False
1557804677601,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_FOREGROUND,False
1557804680990,미세미세,cheehoon.ha.particulateforecaster,False,USER_INTERACTION,False
1557804681487,토스,viva.republica.toss,False,USER_INTERACTION,False
1557804682488,트위터,com.twitter.android,False,USER_INTERACTION,False
1557804683496,카카오톡,com.kakao.talk,False,USER_INTERACTION,False
1557804683497,카카오톡,com.kakao.talk,False,USER_INTERACTION,False
1557804686038,알람몬,com.malangstudio.alarmmon,False,MOVE_TO_BACKGROUND,False
1557804686106,Slack,com.Slack,False,MOVE_TO_FOREGROUND,False
1557804686818,Slack,com.Slack,False,SHORTCUT_INVOCATION,False
1557804687640,카카오톡,com.kakao.talk,False,USER_INTERACTION,False
1557804688856,App Lock,com.getkeepsafe.applock,False,USER_INTERACTION,False
1557804704696,알람몬,com.malangstudio.alarmmon,False,USER_INTERACTION,False
1557804705743,Android 시스템,android,True,USER_INTERACTION,False
1557804708169,Slack,com.Slack,False,MOVE_TO_BACKGROUND,False
1557804708223,트위터,com.twitter.android,False,MOVE_TO_FOREGROUND,False
1557804709022,트위터,com.twitter.android,False,MOVE_TO_BACKGROUND,False
1557804709052,트위터,com.twitter.android,False,MOVE_TO_FOREGROUND,False
1557804709328,트위터,com.twitter.android,False,MOVE_TO_BACKGROUND,False
1557804709842,App Lock,com.getkeepsafe.applock,False,MOVE_TO_FOREGROUND,False
1557804709852,App Lock,com.getkeepsafe.applock,False,MOVE_TO_BACKGROUND,False
1557804709910,App Lock,com.getkeepsafe.applock,False,MOVE_TO_FOREGROUND,False
1557804711393,App Lock,com.getkeepsafe.applock,False,MOVE_TO_BACKGROUND,False
1557804711438,트위터,com.twitter.android,False,MOVE_TO_FOREGROUND,False
1557804714221,트위터,com.twitter.android,False,MOVE_TO_BACKGROUND,False
1557804714240,트위터,com.twitter.android,False,MOVE_TO_FOREGROUND,False
1557804729529,트위터,com.twitter.android,False,MOVE_TO_BACKGROUND,False
1557804729553,트위터,com.twitter.android,False,MOVE_TO_FOREGROUND,False
1557804731451,트위터,com.twitter.android,False,MOVE_TO_BACKGROUND,False
